Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
70161.33285318220,6.2474305516693600,5.821400900299120,4.3,37787.662953123400,1453597.5066767500,"74075 Russell Villages Suite 825
Lisachester, VA 67421-2539"
75212.32679846910,6.0524083972752400,6.690464211846680,3.17,23162.910702742400,1103206.75496809,"395 Crawford Orchard
Rossfurt, AZ 09449"
86762.8828636063,6.530193290345820,5.1069622472529900,2.09,47724.58135506080,1571253.5314750500,"4856 Wilkinson Shores Suite 654
Port Lucaston, NH 82431-8720"
69180.01606879850,6.583566247134920,5.51489720479704,2.29,38114.52632973800,1400111.496727650,"PSC 3697, Box 8763
APO AE 94374-1248"
78010.92037895910,6.924538814010970,8.210602123066520,4.42,44157.28658585620,1822987.8197245800,"192 Cynthia Spur Apt. 089
Lake Rachelburgh, MO 57053-1155"
65192.10563493750,6.275508702438970,8.01788918114772,4.47,26228.39457735810,1174747.5505841300,"2223 Andrew Branch Suite 214
New Willie, UT 93661"
61325.0789079817,4.338810571596380,6.303479005577380,2.48,51406.73990175150,1147908.5287110900,"Unit 9280 Box 1404
DPO AE 53291"
62617.329199295100,5.463119185694130,6.4506202958250900,3.48,48372.29885448940,1124125.9206489700,"215 Schroeder Mountains Apt. 666
West Kathryn, NY 24450-3206"
63970.62442275240,3.7459222626388400,6.502411114175150,2.5,31944.552573805500,822934.8312947350,"7361 Bryant Roads Apt. 432
North Jonathonside, CA 48685-3946"
68860.5858087625,6.376583394154060,7.351612386736480,3.03,40542.81391156670,1448774.9705814300,"92640 Harris Trail
Margaretton, IL 32966"
66701.76617365180,4.775907553021810,7.9215773907440000,4.36,37752.9152190456,1063630.927500460,"873 Rachel Parkways
Port Alyssa, WV 43866-2848"
73823.93879248580,4.739240943048460,7.590101512298820,3.19,10555.702823227900,861657.3994253610,"00909 Mcclure Landing Apt. 000
Brownberg, CO 30548"
62995.19211957320,5.3801745217293,6.191981453708660,4.43,34347.243175171300,1034760.0399469800,"180 Mcguire Square Suite 704
South Carolville, AK 46674-8497"
75864.49780522150,5.635341192083010,6.6563876056281900,3.06,35756.68693893020,1240864.1544719300,"565 Darius Mission Suite 812
Michaelside, CT 94766-8501"
72687.73326997980,6.708692006879120,7.80058068207421,5.34,35427.10591124280,1442372.0436041100,"Unit 5853 Box 4750
DPO AA 91141"
67059.9176861546,5.952826665857040,8.368596560688020,6.46,35294.28359954230,1390620.1681542800,"PSC 0072, Box 2395
APO AA 16602"
64705.3834116736,4.6720287320258400,6.386089397657940,2.24,33900.19874789650,862407.8170122280,"143 Beck Curve Suite 521
West Angelicamouth, OH 75371"
62382.46125854510,6.1792053252705,6.7326398643975400,2.05,14347.019407118400,695152.1733037660,"112 Mcdowell Mount
Kimberlyfort, LA 40102-9867"
61355.945983460600,7.513298007125830,6.3883626345670800,3.03,43645.05069231820,1392537.290354910,"44056 Sharon Lights
Lake Samantha, MS 12820"
59331.068938450700,5.191940877548530,8.399486149868620,5.09,46669.8988471065,1200653.345481140,"1623 Waters Trail
South Noah, SD 89218"
44218.54111046820,5.589395643242280,9.449249570616020,4.23,35420.740943084400,920540.6539499460,"15179 Wayne Stravenue Apt. 276
North Michaelside, MP 84965"
59260.861584749800,6.415791941089050,6.776273717873480,3.22,55030.172876717900,1300433.5754203500,"65671 Martin Burgs Suite 941
Blanchardshire, GA 51998"
79159.30099317510,5.347700379676620,6.083193453991560,4.01,41296.72793398350,1172188.1935091400,"5168 Darryl Roads Suite 164
Alexandermouth, ND 57779"
76916.95250416790,5.736988858765250,5.623473081863050,3.2,28213.409189621200,1054732.6003096700,"USNV Nichols
FPO AA 46813"
62450.6289892546,4.141508415152610,5.853322091362600,3.12,41190.20808180830,615568.113378455,"92422 Ayers Cove Suite 239
North Corey, IL 04055"
66447.48322221050,4.376753749611680,8.422240324024310,4.31,48261.04958929470,1271396.518005980,"67534 Rachel Ways
Reyesberg, ID 51518"
62173.580099008200,5.098958554487100,5.662268147045040,3.14,3883.448164008630,231189.8209898590,"71460 Nelson Rest
New Alexis, IN 90049-5470"
59611.33236832240,5.522890844223670,7.396697597778280,3.27,40395.081254083200,1040782.4858810900,"4210 Taylor Village
West Riley, WI 23832-1422"
65531.10906061910,6.483332048045320,5.564653446266570,3.07,39367.45001534480,1111710.9004220800,"2628 Lee Expressway
Salazarside, AL 19502-4682"
52681.22885907230,5.369021376385970,7.115186212054940,3.22,44203.08094635660,885796.2795967470,"995 Donna Greens
Brianville, AK 32981"
53348.62640653080,5.588080993952800,6.541849058461790,2.5,36499.84396619040,809755.6175461730,"8548 Douglas Flats Apt. 388
Hickstown, NH 53989-5588"
53048.672513614700,7.116028518148480,5.329030779329610,3.36,46984.15576375230,1095794.165051070,"PSC 8659, Box 3202
APO AA 20470"
74283.06409015290,5.690518257427740,7.544191391751130,6.22,21446.34225604150,1138609.172936970,"PSC 4515, Box 2644
APO AA 13870-8171"
50212.439534801200,6.645207266968550,7.404114200044860,5.44,20913.655444167700,873241.9885742480,"PSC 8294, Box 8873
APO AA 85473"
75012.34166008540,6.742828083888070,6.604334981186940,4.1,42877.42414743750,1413579.8167508700,"6218 Parker Crescent
South Kristaside, CA 14710"
81858.57318450280,7.358643506547840,6.219018193643550,4.03,32549.992225660900,1730084.4793009000,"0759 Thomas Cove
Thomasport, GU 74595-3903"
53664.07770415730,4.4159974122153600,5.938396400537730,2.19,57110.64893623660,996243.424938816,"7737 Williamson Lock Apt. 886
Lake Brendashire, NE 03845-7942"
89502.84665832230,4.484345905671030,5.178078664413970,2.01,40836.13013321160,1273518.7367614800,"176 Mckay Overpass
Laurenborough, GA 20259"
51927.98503536700,6.182807099215400,7.167177512736360,6.05,32256.638564328500,970177.1054222830,"8889 Ashley Dale
North Robertmouth, IA 68137-0838"
75927.35904705010,5.8531498976806100,6.0828413103880900,4.19,22993.635442671600,1143203.0678656900,"885 Russell Cove
Dudleyfort, PW 36140"
84802.78760491280,5.101613799652770,7.844811964442940,6.04,35748.33147389680,1437983.8247179300,"64551 Garcia Squares Apt. 516
North Kimberly, OK 24920-8645"
66961.66441542990,7.412988547997670,3.9502246874597200,2.31,33423.293291706500,1128720.4195686000,"456 Gray Extension Suite 249
Jeremyville, MA 32632-2654"
86375.55797823200,5.675667394377130,6.657391847052310,3.05,39781.746840102600,1532533.6109384900,"0175 Wilkinson Mills Suite 407
South Jamesmouth, SC 00762-4450"
59046.444231030900,6.6700604662692600,7.335984715058730,4.06,37813.714629785700,1082588.7273654500,"066 Holt Trail Suite 703
Lake Jasmine, HI 98216-4748"
68368.40084251890,6.214134474458750,7.298146653372740,5.31,28438.89282516250,1156308.16875631,"8168 Theodore Pike
Jordanview, MI 95331-1604"
61018.603280126200,5.353196392445440,8.24275634825539,3.3,43395.73599084860,1168760.4276857100,"896 Blake Road Suite 920
South Lisabury, NJ 62364"
65566.35691483970,8.082879393187550,7.302751132163050,6.15,30117.17187850540,1357575.8516151100,"05486 Barnes Motorway Suite 084
Lake John, UT 31770"
59878.06935321450,5.486063019505210,6.693434359372680,4.01,44212.90534512640,920498.9373832780,"68714 Griffin Crest Suite 457
Port Andrew, NV 01079"
76573.47529712030,6.07810855709872,8.861577100671780,3.37,40002.32738638180,1810782.4134547500,"732 Alexa Valley Apt. 353
East John, GU 37109"
69013.36835499350,5.976152430521120,6.448118672540680,4.26,17180.483530088900,903657.5625479300,"22524 Ashley Circle
North Tommyton, WY 79099-6009"
78734.49400443190,7.648432414710830,6.088061911419520,3.08,36688.160692137900,1850513.52744405,"8600 Bailey Garden
New Debra, IL 09574"
59035.951792149300,6.914086745566870,6.717020450923570,2.03,34753.415992160300,1148720.9050037200,"52509 Barron Ways
New Kathryn, NH 33040-5127"
83940.12815840270,5.387931861606590,6.583805320390870,3.23,34602.37799992940,1492033.2046736900,"794 Yates Street
Evantown, NC 85488-4306"
54920.06338589540,6.827612965725930,6.188287003297130,3.44,22835.584431265200,831168.833673851,"14759 Krystal Meadows
East Marietown, WV 05231-6857"
65554.84252111450,5.09206414213944,7.982764100378220,6.47,39239.83825267680,1130677.4658439800,"3439 Kevin Prairie Suite 250
Port Carrieshire, LA 08771-9810"
60168.27409122960,5.243364285080460,6.317906884605080,3.12,33460.47314149540,737202.457611395,"USCGC Gregory
FPO AA 74769-0342"
52540.79710084200,5.376432519137140,7.387603516957650,3.24,32090.230235940400,578309.0861866740,"7817 Nicholas Ridges Apt. 223
East Claireland, WA 46595-0741"
57182.80245065900,7.120342378826940,5.242644353667430,4.22,39293.040627997600,1112223.0080549100,"6589 Kirsten Club Suite 430
Evanfurt, WI 89389-6210"
55470.081861025,5.69477911193525,6.810466039335000,2.49,36246.41293484100,962531.6648892360,"568 Johnston Mountain
New Janice, AL 53432-9841"
67877.0233374628,5.678509325806680,6.320235228097500,2.38,19524.09855328010,843650.8278900950,"8391 Butler Falls
New Brianmouth, NY 39629-1620"
69439.942960083,5.0733089759278000,8.1883805471403,5.38,33995.76662408450,1217267.9340243700,"7703 Renee Ramp
West Melissa, MS 25289-3224"
51874.09568770990,5.6114548385056500,7.001947254244610,3.35,26197.839078645500,450307.01738072800,"963 Sara Loop Apt. 633
South Nicholas, GU 41356-6332"
75655.91360453230,7.432324254620800,6.7705864141265400,3.33,31225.123268013500,1663473.1208282800,"2798 Vasquez Crossroad Suite 141
Port Joseph, MA 15535-7191"
83973.30118998880,5.9396693449445900,5.463987578160380,4.03,20159.921650129200,1164615.9678425200,"14239 Joseph Center
West Jacobshire, UT 99662"
65987.71143737830,5.759500814659250,5.6905063468558500,3.35,31771.52976322250,1263018.1269889700,"1148 Roy Forges
Maysfurt, HI 73926"
94292.26362515420,5.993314343938300,7.278782581856340,5.36,53620.890504331000,2197436.8754965300,"1591 Yvonne Crossing
Port Joel, TX 68862"
62938.21671308340,6.623682253670160,7.6619226722519100,3.15,48947.357919536700,1721261.81159612,"041 Welch Manors
Lake Christinechester, MN 69773"
72124.77145870800,6.181948205530070,7.95323350777987,5.19,45415.721297805700,1670908.6619607300,"7515 Thomas Fields Suite 476
Lake Vincentfurt, IA 79394-3666"
56398.33364581270,5.793523641828230,7.120717323162390,4.16,50909.697077737400,1148749.9333118600,"03001 Debra Shores
East Stacy, MH 92725"
50665.98873247470,7.385098056456320,7.0679046185534800,5.19,29726.014599060500,1154883.2876026700,"03710 Solis Dam
Holdenton, MO 26586-8244"
89475.5596986932,6.888438527789720,5.23351353804151,2.4,31070.43183010680,1707269.5277034200,"54863 Warner Greens Suite 781
Port Larryville, MT 49021"
45633.841952432800,6.7338662150343000,6.827278725742840,2.35,42371.58425581330,1108406.7859168300,"525 Ashley Course
Lake Michelleville, MA 95610"
66875.72690226250,5.696277886428130,8.38695203529625,4.22,28819.043135297,1256599.1787555600,"183 Desiree Canyon Suite 266
Robertstad, DE 70798"
57849.54551187030,6.556265640555050,6.351662613919190,2.38,43048.77791925120,1180967.734958890,"178 Joseph Loaf Apt. 163
West Sabrinahaven, SC 26944-4910"
62881.16212491930,6.175657448340900,6.507107741630370,2.12,22580.312758189100,905435.8428873400,"19620 Michael Springs Suite 422
Lamberthaven, AR 36069-6167"
61091.45388054300,5.997742589499710,8.196511734460420,4.05,46536.72488235600,1450122.715015600,"997 Sierra Fords
West Daniel, DE 34733"
65973.38432002490,6.397171887390760,9.00776828203455,3.38,40765.39798523260,1382810.7056157000,"61483 Petersen Summit
Lake Arthurborough, AS 27692-7206"
70280.68819235450,4.6251643291189600,5.62550981808095,2.37,38916.17468816860,868694.0736998020,"3225 Boyle Circle Suite 725
North Hollyburgh, WI 05753-3986"
74428.12576480820,6.272527603245840,6.112848061724570,2.49,49465.95153699120,1471746.5551187600,"91582 Fischer Rapids Suite 372
Richardsonchester, PR 55240"
49500.179111423400,5.900200397788720,7.514610863888810,5.47,25186.537411352500,676377.6614159650,"9096 Ward Shore
Port Carlabury, GA 64069"
88905.83825633030,6.1862991094590700,5.989111803157900,2.16,26964.694916233400,1462422.2560780600,"0473 Morris Flats
New Leroyshire, HI 31260-9923"
63858.0794960975,5.476039766989330,7.140330542135970,5.4,23808.179069723400,1036782.2448843300,"8114 James Inlet Suite 307
West Laurashire, LA 72150"
64044.032496643200,5.220986982312440,5.825405472888400,4.41,58887.99940843420,1122967.3851719900,"485 Wood Path Apt. 959
New Williamburgh, WI 99140"
73035.02575537210,7.553762646844820,8.114826162000770,4.23,43408.42045906010,1877073.5747719800,"PSC 2539, Box 1949
APO AP 85899"
77722.49799845980,4.717414037793960,7.743944662663850,6.13,57287.59897246430,1657363.0570934000,"494 Knox Throughway Suite 683
Port Henry, DE 40842"
69185.70618027240,6.418572453266430,8.722697980366810,6.19,50096.980270762800,1757395.7872397100,"2769 Nicole Mews Apt. 063
North Deborahburgh, OR 42909"
67203.28573801890,7.206743705595570,7.303116175027230,6.09,44610.45332026540,1539084.9218209000,"18136 Torres Square Apt. 467
Lindsaymouth, NE 24349-0488"
69446.45521421460,6.755066604029040,8.50098164829101,6.29,47025.183677287300,1738788.3818940700,"68483 Jones Overpass Apt. 040
Port April, OH 93290-6834"
68700.26772774280,6.994378692239190,6.578204659760170,2.26,22481.15895846360,1189466.7143340800,"5168 Autumn Highway Apt. 269
East Breannaton, VA 79397-5860"
56671.14988835220,6.854714731679650,6.288488368552800,4.27,54543.43677867150,1316793.5692341100,"93965 Gonzalez Gardens
Lake Daniellestad, IN 42545"
76824.55956824670,6.167840180435640,6.699457258318470,4.23,43904.6292225593,1542970.947533840,"4057 Cunningham Springs Apt. 169
South Debrabury, MI 12839"
62846.905063162800,6.017848009636500,5.144709635560880,2.04,34628.99343368250,1024973.1952142400,"5574 Louis Port
Cortezhaven, ME 14097-3315"
73086.23820664000,6.648406794489480,6.395175979754680,4.34,28913.106055733000,1353182.4938991600,"007 Sheri Lodge
Norrisland, AZ 62078-3739"
70072.52185568770,5.805508468850940,8.479921331474500,6.2,43181.82465063770,1594089.2414471300,"79897 Nguyen Camp Suite 280
New Stephanie, FM 56217-6206"
74881.59853450940,4.1259009198897000,8.457886906310470,5.11,60895.40816548510,1501048.2038845300,"864 Aguilar Cape
Baldwinland, AK 57237"
53288.003252523800,4.204036516403490,6.996336096107740,3.22,48927.304433557300,810537.1483921650,"891 Jordan Mount Apt. 352
North Donburgh, OK 39669"
74245.86605344590,5.082516102189330,5.961406780001050,4.22,53039.31613258310,1270297.5449310500,"999 Gonzalez Oval
Rogersport, NV 61059-8865"
83112.21223792990,6.103406958328790,6.5697320337563000,4.09,44876.89970941580,1591022.9035030300,"835 Michael Flats Suite 624
Bergerfurt, NC 15580-5441"
65243.822320673800,4.948259701478800,7.9875126157861700,6.38,26710.178327187400,1040652.8389956200,"3207 Jose Fort
Johnfort, ME 58884"
62926.70114888400,6.500168689343380,6.411871045228230,2.14,6248.756079633430,639471.7361335900,"81712 Ashley Manors Suite 091
New Richard, OH 46319"
53302.259238277200,7.583106079326030,5.607135037827080,2.02,33222.761880377900,867898.2822421400,"04871 Bryan Parkway Apt. 086
Lake Marcialand, TX 90004-7156"
54965.875016367600,4.361132901412270,6.8278913839486900,4.32,47460.60700785240,776125.597113738,"25712 Hawkins Rest Apt. 871
Matthewbury, DC 05254"
73704.6322323966,7.51064204531574,6.5618049318261000,2.37,11637.892909063200,1202844.3737125800,"62309 Campos Tunnel
East Bruceshire, WY 96408"
64675.130460478800,5.7855058901604100,6.436541956458290,3.42,53742.84199282110,1346379.9849433700,"989 Carter Crest
Alexburgh, OK 09271"
72392.88503561030,5.581331967610670,7.081653163943850,4.23,23997.45355405210,1014430.1205663100,"24595 Christopher Junction
New Roberttown, VA 17329-5074"
75033.91776859200,5.2946275345282200,6.987367713866960,2.39,27355.829791753700,1373512.3017761700,"Unit 8582 Box 3330
DPO AE 68542-2008"
81291.67049062850,5.213993837868870,8.429901753415910,4.19,33097.556411490300,1454749.8065940400,"532 Cox Creek
West Edwinstad, WV 45014-6020"
55992.03458752370,5.2998581903650300,8.098857048023560,3.08,32032.637771932800,1166600.4566258300,"PSC 0628, Box 4719
APO AA 46946"
57108.61844359020,7.120135331654610,6.393210121895400,2.23,43511.01798937910,1093253.4909345600,"9924 Hughes Mall Suite 073
Port Becky, NY 42776-5025"
82373.20842942760,6.3277734025867600,7.207985937416160,4.4,67701.64979544010,2130761.9996576800,"50114 Wendy Road
Joelport, OR 96203-3217"
67433.3999444007,7.782461200355240,6.5640275813209400,3.05,41030.408906045800,1719762.308049220,"PSC 3850, Box 4156
APO AP 93044"
61088.393613563,5.810724840719800,6.085444349087060,2.18,40426.83516753530,1019880.6530541900,"9649 Caitlyn Meadows Suite 390
Mcdowellside, PA 20358"
69650.72902863960,5.922774742157160,6.201155203178260,3.05,41608.06465514530,1296645.374940570,"34284 Maria Key
West Mary, LA 23834"
64163.541805217300,6.866750202821630,6.933770891282850,3.0,39354.78925701420,1372878.5343937900,"414 Ponce Trafficway
East Daniel, PA 37899-9523"
68606.87004646140,5.930005937719360,6.98027412807717,3.43,36084.837743665700,1117011.1061847100,"2623 Christopher Mountains
New Ericfurt, IA 07112"
65739.68601846810,6.20109860681206,6.722967191668360,4.16,27721.39364061480,959734.8132979810,"368 Hannah Centers
East Brittany, NY 60473"
50709.353904886100,4.761837691915740,6.822058698839170,3.18,60199.842545533000,1074824.8164886800,"923 Bautista Views
Moniquemouth, MP 97118"
65083.880093712700,3.51888631465762,8.37499940603057,3.2,39498.30028106400,922054.1319412550,"Unit 6318 Box 6858
DPO AA 84098"
58726.529211190100,5.180678469726360,6.979764638407410,3.24,40771.028609287200,1017374.0233573700,"Unit 6719 Box 2139
DPO AA 32000"
58593.447916801200,5.876893587906000,6.663904269358720,2.1,45694.50757299080,1227401.538986840,"955 Brad Hills
West Robertside, NM 56475"
59466.86559642810,6.503451263213950,7.110081473308740,3.26,44825.81265323600,1226041.7830216600,"61933 Sarah Landing
Farleyview, OK 34381-6999"
79619.8642706259,4.752153194277020,8.354961506508650,3.11,36156.92049089660,1411334.2194755600,"8749 Zhang Mountains
East Jefferyfort, OK 42534-6471"
63134.63941534180,6.6762364090881200,8.482316889958180,6.25,27554.286867237500,1317234.0428795900,"15803 Robert Key Suite 514
East Lisa, PA 80155"
81699.92090223840,6.784351387659630,4.765058235157010,4.4,33957.00202947560,1250144.0124389700,"9945 Frederick Prairie Suite 777
Porterville, ID 63454"
49863.22687394160,6.777375018833530,9.640681638087130,5.03,42056.84712451790,1389047.5577764700,"USNS Howard
FPO AA 17082-9588"
66835.22011827830,6.525598482211460,5.2284394477919900,3.16,23523.601978179100,792449.5430652390,"738 David Courts Suite 621
Brittanymouth, ND 83070-7865"
81301.9198350127,7.082681187386690,6.776125366694910,4.06,40860.120480707100,1860681.9470210200,"24488 Pierce Mill Suite 585
Williamhaven, CO 55473"
67350.16774285880,5.62645684811985,8.030099124519670,4.13,26076.39086327160,1110827.8221613000,"84727 Ryan Fields
South Josephfort, OH 79576-3487"
77947.46436444050,6.441788608772880,7.193403797930260,5.46,29660.796579614900,1539129.363811180,"201 Charles Views
Annamouth, PW 44280"
59941.018395210300,6.513866250061320,6.938066306882900,2.37,37853.30133692320,1132779.8367625300,"0076 Jennifer Trail Suite 299
Port Debbie, UT 33510"
69876.35717407220,4.996375474442630,7.253765741575400,6.13,20038.86189595380,839629.5121744730,"Unit 7240 Box 7803
DPO AA 77851-4397"
74909.72422423070,4.22588812686821,6.922914742693440,2.29,40193.52871544690,1243239.0034040400,"78595 Carl Points Apt. 859
Port Suzannestad, PR 35176"
62209.872314405200,6.162329740766120,7.9898074304129000,4.27,32529.9507165867,1104109.0350293600,"840 Kenneth Road Apt. 422
North Jamiebury, GU 27977"
83372.64233772320,8.553939374084530,7.86397120244396,4.32,14502.44476839010,1664301.512323260,"Unit 7072 Box 0519
DPO AA 59955"
59273.4223358332,5.7155460284437400,7.662476479349420,6.0,20353.16099160740,818289.7642087420,"4150 Ethan Parks
Jacquelinehaven, MD 09840-9998"
52916.36759585100,6.636284909897080,7.56922069841404,4.4,36105.06961141980,1062666.3663835800,"93303 Williams Expressway Apt. 435
New Sheryl, FM 51033"
64714.524162319400,5.153745231570430,5.4906318685398600,4.45,23836.53843366880,730043.6450595970,"8656 Kim Run
Cardenasview, NC 44530"
63427.8105336403,5.164251654256020,8.730904572013620,6.0,31689.93323170190,1307173.871509330,"43885 Michael Lights Apt. 906
North Adam, AR 81654"
72885.52311761640,7.641965159547380,4.969158206596390,2.22,36711.494257445100,1464710.2063623600,"0266 Hatfield Burg
Deborahhaven, OH 68256"
63780.04015205970,5.0442901618754400,5.890387970539630,4.1,32010.22811011820,769851.8034373520,"79718 Daniel Common Suite 368
East Sean, ND 25047-3039"
59709.933109847000,6.320753254964690,6.376804344225520,3.32,39383.96585989910,1012023.3986385600,"319 Wang Mills
New Kevinview, AS 20982-6227"
68275.58119560040,5.534934173891850,6.277831678398440,4.13,31383.070689686000,866328.1313278640,"8762 Christopher Views Apt. 442
West Madison, DC 99989-4103"
78556.79705350320,6.162173320859360,5.783253683484190,3.16,34677.724299158200,1222726.5643610700,"8373 Adams Groves Apt. 581
Valenciafort, NM 75868-5023"
57471.94316751430,5.970952517976210,7.3591947365241700,5.37,35822.60168358350,998702.0371241440,"6984 Guerrero Causeway
Leeborough, VT 73485"
58583.508449334400,6.952034052216950,9.472742073573910,6.47,39910.34267650700,1644242.137141660,"7763 Kelly Forges Suite 419
Kennethfort, WV 13606-7075"
66537.2527167054,6.346079744161390,9.26896684721935,6.12,53721.14129067400,1817188.450990870,"Unit 1668 Box 0567
DPO AP 07464-3406"
78269.14256321060,6.523187584825830,6.023472290442290,2.3,54954.971886159300,1553976.233904920,"PSC 2046, Box 9503
APO AE 31086-6640"
70562.35850589710,7.037251616988090,5.012792885931190,3.48,26073.22230293740,850593.3376577140,"34439 Julie Lock
West Kevin, AS 15672-4800"
65594.06738575950,7.492803316640670,7.113685099545790,3.3,24580.563700286000,1179987.3238175,"463 Avery Bypass
Tylerbury, NY 30504"
72493.20943517990,6.609326162330820,7.509335526846700,4.23,40722.65597341960,1554986.694877210,"7904 Moran Road Suite 869
New Timothybury, CA 14486-4596"
60757.08121028690,6.486568179113940,8.155915088372640,5.35,35561.08440735090,1281378.1744748700,"86377 Vargas Burgs Suite 621
Jessicamouth, IN 55569-5931"
72920.86775385810,5.397964171368030,7.7369523866348200,3.43,35656.22969097450,1125677.6043161800,"625 Sparks Points Suite 055
New James, VT 73805-3854"
76134.67776499880,7.248108065608660,8.425820687724580,3.13,34956.12615961230,1705889.8866984100,"76611 Michael Manors Apt. 869
Cookburgh, VA 93116"
56957.835209067200,5.969854495066260,5.935709308708150,2.05,29498.964186669900,783565.1025001410,"1988 Jessica Fork
North Andrew, IA 58461"
54642.70628233650,6.290968539826850,8.98248592359706,6.12,42987.06573185950,1355362.955587260,"7218 Hancock Freeway Apt. 232
Port Jenniferberg, MH 83838-1210"
60018.893768760900,6.650993717991440,5.2586963937301500,3.07,35188.91825895530,927181.0663926830,"16801 Brittany Rest Apt. 325
Myersbury, NJ 85095-5060"
67417.11234837450,5.728827797167460,6.1952703081616500,3.48,36002.29607890190,1058517.809925590,"12512 Daniel Lock Apt. 134
Lake Elizabeth, ND 44548"
56088.6394011427,6.43064835989358,8.840667907910790,6.24,44796.58583296760,1397564.1562824400,"9346 Sean Centers Suite 263
Manuelstad, NJ 06399-8490"
70850.13050242250,5.333909302432560,5.487903073420920,3.12,14731.9697575126,635429.2305190090,"621 Davis Green
Lake Stevenville, AS 41733-5352"
69692.47332595230,4.614993462098660,6.377310794535160,4.27,41818.00491016260,1104701.2344207300,"1146 Madden Hollow Suite 350
Lake Jessicachester, IA 64137-8387"
68104.65855749700,5.897648506333320,7.050999423549680,3.05,35008.267513768500,1368134.9976821400,"85978 Lauren Rapid Suite 923
Port Thomasborough, MS 02927-8640"
50521.46355810850,7.37445793806288,7.149611673083320,5.11,36713.864843358800,1204117.4186541100,"34850 Ray Prairie Suite 604
Port Carlosstad, ME 81599-5651"
64900.19793487400,5.305069349849920,7.260436972471860,3.31,21815.488883338300,517937.58954093000,"7191 Ian Streets Apt. 620
East Chad, OK 10140-6632"
78951.73589653850,5.443039345845370,5.759583193048410,2.18,31055.051089901300,1241182.8349670300,"PSC 1520, Box 7020
APO AE 71780-5009"
77553.90640090410,5.061805489274090,8.535375454262750,6.45,53405.505814759300,1603627.2802189700,"6995 Charles Fields
West Thomas, AL 63220"
56734.35076346210,6.15910141255275,8.280403871031540,4.3,27982.2717072182,1063206.3779510300,"15315 Donald Rest
Matthewton, PW 88878-9848"
72827.97131894050,7.181743678086950,4.419215488448460,4.13,39730.48179227840,1269293.2087360400,"977 Mendez Hollow Suite 831
Kristaton, DE 07073-5611"
76306.64870791880,5.3563301044678700,6.733906479854880,4.15,18041.943502071900,1063399.2747829200,"8801 Rodney Views Apt. 724
New Tonya, VT 87883"
57293.427400775100,9.125282872631170,7.78000763085266,4.3,27991.839997525600,1561313.8376386200,"854 Brown Park Apt. 787
New Alexander, NH 99886"
65088.08823985060,5.782009284307440,6.7901496751471500,3.11,39863.17255227020,1135613.4318414200,"070 Kim Fork Suite 577
Foleytown, OK 41141"
67813.67657888070,5.672336690398970,6.396445089615990,3.14,30253.85747593120,1057347.1660527800,"1949 Curry Plaza
Darlenestad, PR 25811"
52866.901827438900,6.595790348048530,5.767253271528120,4.34,31925.899584471900,772310.2278261480,"160 Andrew Trace
Huangland, IA 01242"
55956.67845681180,6.475495935148040,6.505406567465660,3.36,32844.56439306280,989263.23661234,"08037 Carney Dale
Port Brandyview, AL 41518"
56225.554131547300,5.901931551926470,6.68670947782624,4.13,35245.74480830360,699323.2623925490,"8433 Mckenzie Camp Apt. 999
Ellenfurt, PW 42672-3136"
71532.97910875720,8.187045841588750,7.117961736809300,3.01,28635.373274471100,1596342.908747800,"232 Richard Islands
East Robintown, NC 49498"
70514.4257374634,4.444530277961630,7.311785484005710,5.41,52378.25121771210,1499153.0808398800,"45151 Wilson Spur
Baxterhaven, NH 27115"
54673.521183958700,4.496193469728660,7.081933738361690,5.31,39160.55327038110,770770.5848757180,"825 Mueller Ford
New Shane, MI 37002-7573"
58412.28304924990,5.666298295334590,8.281878985912910,6.47,22900.113452839100,1055484.373480790,"2034 Erik Port Apt. 331
Port David, OR 90557-4698"
64861.913380367300,6.402507331241680,8.079372682725210,5.31,25032.136517753000,1240503.524121080,"950 Ellison Haven Suite 426
Port Annaburgh, ID 16828-6481"
82632.04577050380,5.302244662500080,5.036428917792850,3.38,13162.97965569860,900973.3763955470,"0437 Martinez Lane
East Joseph, AK 09199-1914"
71499.80664526350,5.533015545583080,6.767607218206620,3.11,27417.111833283300,1035976.952869710,"47405 Martin Run Apt. 389
Lake Charles, FL 96293"
75034.52363574500,5.781936693292450,5.521846997025460,3.28,25348.471269603800,1086447.5106632400,"247 Gray Loop
Guerreroburgh, MA 24294"
55447.08153577790,6.8923069348799500,7.708946586996350,5.0,37723.282290799100,1366980.9098808800,"92948 Woods Wall
New Staceyshire, TX 86313"
80196.24225088740,6.675697067423440,7.275192796341920,3.17,48694.864143866600,1616937.0186876800,"USS Cline
FPO AE 69903"
60480.054644749400,7.011621747819650,7.157214948058300,4.24,46361.63221278650,1639944.9587541000,"02885 Mckinney Meadow Suite 406
Ashleymouth, ND 26595"
40581.778087153,4.1698203698260200,7.415416067860110,5.44,48820.23025615540,509499.588996669,"834 Thompson Shoals Apt. 599
East Taylor, OK 24778-2378"
61932.87261556330,6.687367955430020,6.751208636667680,4.34,34143.05076109780,1200125.4471192500,"7111 Woods Lights
Port Allenbury, MS 27607"
94392.89787507370,7.039620140578900,8.287279331290450,6.32,41462.12742129790,2142896.5564072600,"76991 Brenda Drive
Rodriguezberg, MH 98017"
